"folio","clientName","status","sku","partId","qty","qtyFac"
"A12172182","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32493328,8,"[]"
"A12172169","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32493236,2,"[]"
"A12172169","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32493241,8,"[]"
"A12171924","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32466615,2,"[]"
"A12171924","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32466617,10,"[]"
"A12171731","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32463418,2,"[]"
"A12171731","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32463420,9,"[]"
"A12170685","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32421127,8,"[]"
"A12170685","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32421125,2,"[]"
"A12170381","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32421337,2,"[]"
"A12170381","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32421339,23,"[]"
"A11170881","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32372336,6,"[]"
"A11170881","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32372338,2,"[]"
"A11170553","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32363600,2,"[]"
"A11170553","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32363602,4,"[]"
"A11170690","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32362443,7,"[]"
"A11170683","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32362422,2,"[]"
"A11170662","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32362389,12,"[]"
"A11170662","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32362391,2,"[]"
"A11170628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32362333,9,"[]"
"A11170628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32362335,2,"[]"
"A10171276","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32264012,1,"[]"
"A10171276","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32264014,4,"[]"
"A10171277","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32264031,8,"[]"
"A10171277","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32264029,1,"[]"
"A10171275","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32263993,1,"[]"
"A10171275","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32263995,5,"[]"
"A10171269","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32263959,1,"[]"
"A10171269","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32263961,4,"[]"
"A10171271","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32263976,1,"[]"
"A10171271","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32263978,4,"[]"
"A10171268","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32263942,3,"[]"
"A10171268","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32263944,4,"[]"
"A10171265","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32263922,3,"[]"
"A10171265","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32263927,4,"[]"
"A10171264","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066384,4,"[]"
"A10171264","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066386,2,"[]"
"A10171261","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066325,23,"[]"
"A10171261","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066329,2,"[]"
"A10171262","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066304,6,"[]"
"A10171262","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066306,2,"[]"
"A11170108","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066246,11,"[]"
"A11170108","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066248,2,"[]"
"A10171260","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066277,9,"[]"
"A10171260","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066279,2,"[]"
"A10171259","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066215,11,"[]"
"A10171259","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066217,2,"[]"
"A10171255","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066188,9,"[]"
"A10171255","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066190,2,"[]"
"A10171253","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066171,4,"[]"
"A10171253","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066173,2,"[]"
"A10171251","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066150,6,"[]"
"A10171251","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066152,2,"[]"
"A10171245","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066108,4,"[]"
"A10171245","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066110,2,"[]"
"A11170110","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066146,8,"[]"
"A11170110","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066148,2,"[]"
"A10171247","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066081,9,"[]"
"A10171247","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066083,2,"[]"
"A10171243","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32066062,5,"[]"
"A10171243","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32066064,2,"[]"
"A10171174","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227958,11,"[]"
"A10171174","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227960,2,"[]"
"A10171176","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227991,7,"[]"
"A10171176","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227993,2,"[]"
"A10171172","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227935,7,"[]"
"A10171172","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227937,2,"[]"
"A10171169","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227886,2,"[]"
"A10171169","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227884,21,"[]"
"A10171168","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227865,5,"[]"
"A10171168","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227867,2,"[]"
"A10171165","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227808,24,"[]"
"A10171165","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227810,2,"[]"
"A10171164","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227769,15,"[]"
"A10171164","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227771,2,"[]"
"A10171162","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227728,2,"[]"
"A10171162","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227726,17,"[]"
"A10171160","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227709,4,"[]"
"A10171160","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227711,2,"[]"
"A10171158","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227690,2,"[]"
"A10171158","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227692,5,"[]"
"A10171156","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227643,19,"[]"
"A10171156","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227645,2,"[]"
"A10171154","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32227624,5,"[]"
"A10171154","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32227626,2,"[]"
"A10171109","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32251221,1,"[]"
"A10171108","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32251215,1,"[]"
"A10171046","BBVA BANCOMER","Activo","UNC.CUAD.AVBA203",32249205,2,"[]"
"A10170970","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32244760,1,"[]"
"A10170970","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32244758,1,"[]"
"A10170931","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165737,15,"[]"
"A10170931","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165739,2,"[]"
"A10170931","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165741,15,"[]"
"A10170929","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165693,2,"[]"
"A10170929","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165695,7,"[]"
"A10170929","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165691,7,"[]"
"A10170930","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165718,7,"[]"
"A10170930","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165716,2,"[]"
"A10170930","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165714,7,"[]"
"A10170927","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165674,6,"[]"
"A10170927","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165670,6,"[]"
"A10170927","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165672,2,"[]"
"A10170926","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165645,8,"[]"
"A10170926","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165649,8,"[]"
"A10170926","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165647,2,"[]"
"A10170925","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165628,2,"[]"
"A10170925","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165626,5,"[]"
"A10170925","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165630,5,"[]"
"A10170923","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165603,7,"[]"
"A10170923","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165605,2,"[]"
"A10170923","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165607,7,"[]"
"A10170922","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165555,9,"[]"
"A10170922","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165557,2,"[]"
"A10170922","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165559,9,"[]"
"A10170924","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165582,6,"[]"
"A10170924","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165586,6,"[]"
"A10170924","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165584,2,"[]"
"A11170112","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165517,6,"[]"
"A11170112","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165515,2,"[]"
"A11170112","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165513,6,"[]"
"A10170921","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32165536,2,"[]"
"A10170921","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32165534,6,"[]"
"A10170921","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32165538,6,"[]"
"A10170920","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239753,4,"[]"
"A10170920","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239755,2,"[]"
"A10170920","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239757,4,"[]"
"A10170917","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239715,5,"[]"
"A10170917","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239717,2,"[]"
"A10170917","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239719,5,"[]"
"A10170919","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239738,5,"[]"
"A10170919","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239734,5,"[]"
"A10170919","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239736,2,"[]"
"A10170914","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239671,8,"[]"
"A10170914","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239675,8,"[]"
"A10170914","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239673,2,"[]"
"A10170915","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239696,5,"[]"
"A10170915","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239698,2,"[]"
"A10170915","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239700,5,"[]"
"A10170911","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32239652,5,"[]"
"A10170911","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32239654,2,"[]"
"A10170911","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32239656,5,"[]"
"A10170883","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236220,2,"[]"
"A10170883","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236218,5,"[]"
"A10170883","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236222,5,"[]"
"A10170882","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236201,2,"[]"
"A10170882","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236203,5,"[]"
"A10170882","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236199,5,"[]"
"A10170881","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236182,4,"[]"
"A10170881","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236184,2,"[]"
"A10170881","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236186,4,"[]"
"A10170880","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236167,2,"[]"
"A10170880","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236165,4,"[]"
"A10170880","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236169,4,"[]"
"A10170874","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236146,5,"[]"
"A10170874","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236148,2,"[]"
"A10170874","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236150,5,"[]"
"A10170877","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236131,2,"[]"
"A10170877","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236133,4,"[]"
"A10170877","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236129,4,"[]"
"A10170870","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236096,12,"[]"
"A10170870","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236100,12,"[]"
"A10170870","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236098,2,"[]"
"A10170873","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236079,4,"[]"
"A10170873","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236083,4,"[]"
"A10170873","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236081,2,"[]"
"A10170878","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236046,2,"[]"
"A10170878","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236044,5,"[]"
"A10170878","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236048,5,"[]"
"A11170114","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236008,4,"[]"
"A11170114","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236010,2,"[]"
"A11170114","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236012,4,"[]"
"A10170879","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32236025,5,"[]"
"A10170879","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32236029,5,"[]"
"A10170879","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32236027,2,"[]"
"A10170875","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32235995,4,"[]"
"A10170875","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32235993,2,"[]"
"A10170875","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32235991,4,"[]"
"A10170872","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32235972,5,"[]"
"A10170872","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32235974,2,"[]"
"A10170872","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32235976,5,"[]"
"A10170871","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32235957,2,"[]"
"A10170871","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32235959,4,"[]"
"A10170871","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32235955,4,"[]"
"A10170869","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32235922,12,"[]"
"A10170869","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32235926,12,"[]"
"A10170869","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32235924,2,"[]"
"A10170868","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32235909,4,"[]"
"A10170868","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32235907,2,"[]"
"A10170868","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32235905,4,"[]"
"A10170657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA102",32231305,21,"[]"
"A10170657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA404",32231307,6,"[]"
"A10170657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA402",32231347,15,"[]"
"A10170657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA403",32231321,6,"[]"
"A10170657","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32231303,241,"[]"
"A10170651","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32231250,5,"[]"
"A10170651","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32231252,2,"[]"
"A10170651","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32231254,5,"[]"
"A10170654","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32231296,11,"[]"
"A10170654","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32231272,11,"[]"
"A10170654","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32231298,2,"[]"
"A10170675","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32231009,4,"[]"
"A10170675","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32231011,2,"[]"
"A10170675","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32231013,4,"[]"
"A10170664","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230952,8,"[]"
"A10170664","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230948,8,"[]"
"A10170664","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230950,2,"[]"
"A10170671","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230994,5,"[]"
"A10170671","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230992,2,"[]"
"A10170671","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230990,5,"[]"
"A10170669","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230975,2,"[]"
"A10170669","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230977,4,"[]"
"A10170669","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230973,4,"[]"
"A10170659","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230916,2,"[]"
"A10170659","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230918,6,"[]"
"A10170659","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230914,6,"[]"
"A10170658","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230937,2,"[]"
"A10170658","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230935,2,"[]"
"A10170658","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230939,2,"[]"
"A10170656","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230889,8,"[]"
"A10170656","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230893,8,"[]"
"A10170656","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230891,2,"[]"
"A10170655","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230868,6,"[]"
"A10170655","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230870,2,"[]"
"A10170655","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230872,6,"[]"
"A10170647","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230853,5,"[]"
"A10170647","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230849,5,"[]"
"A10170647","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230851,2,"[]"
"A10170646","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230806,2,"[]"
"A10170646","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230808,18,"[]"
"A10170646","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230804,18,"[]"
"A10170636","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230660,4,"[]"
"A10170636","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230664,4,"[]"
"A10170636","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230662,2,"[]"
"A10170642","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230677,4,"[]"
"A10170642","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230679,2,"[]"
"A10170642","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230681,4,"[]"
"A10170637","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230580,18,"[]"
"A10170637","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230584,18,"[]"
"A10170637","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230582,2,"[]"
"A10170638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230625,12,"[]"
"A10170638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230629,2,"[]"
"A10170638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230631,12,"[]"
"A10170638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230629,2,"[]"
"A10170638","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230627,2,"[]"
"A10170632","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230540,4,"[]"
"A10170632","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230542,2,"[]"
"A10170632","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230544,4,"[]"
"A10170633","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230561,7,"[]"
"A10170633","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230559,2,"[]"
"A10170633","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230557,7,"[]"
"A10170630","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230436,18,"[]"
"A10170630","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230438,2,"[]"
"A10170630","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230440,18,"[]"
"A10170631","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230481,25,"[]"
"A10170631","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230483,2,"[]"
"A10170631","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230485,25,"[]"
"A10170629","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32230413,2,"[]"
"A10170629","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32230415,8,"[]"
"A10170629","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32230411,8,"[]"
"A10170643","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228857,2,"[]"
"A10170643","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228859,4,"[]"
"A10170643","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228855,4,"[]"
"A10170640","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228838,4,"[]"
"A10170640","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228840,2,"[]"
"A10170640","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228842,4,"[]"
"A10170634","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228821,4,"[]"
"A10170634","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228823,2,"[]"
"A10170634","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228825,4,"[]"
"A10170625","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228787,4,"[]"
"A10170625","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228791,4,"[]"
"A10170625","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228789,2,"[]"
"A10170628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228808,4,"[]"
"A10170628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228806,2,"[]"
"A10170628","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228804,4,"[]"
"A10170623","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228755,2,"[]"
"A10170623","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228757,4,"[]"
"A10170623","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228753,4,"[]"
"A10170626","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228770,4,"[]"
"A10170626","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228772,2,"[]"
"A10170626","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228774,4,"[]"
"A10170620","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228717,4,"[]"
"A10170620","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228719,2,"[]"
"A10170620","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228721,4,"[]"
"A10170622","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228734,5,"[]"
"A10170622","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228736,2,"[]"
"A10170622","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228738,5,"[]"
"A10170619","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32228702,2,"[]"
"A10170619","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32228700,4,"[]"
"A10170619","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32228704,4,"[]"
"A10170558","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32221345,2,"[]"
"A10170558","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32221347,4,"[]"
"A10170558","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32221343,4,"[]"
"A10170557","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32221326,4,"[]"
"A10170557","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32221328,2,"[]"
"A10170557","BBVA BANCOMER","Activo","UNC.CUAD.AVBA400",32221330,4,"[]"
"A10170548","BBVA BANCOMER","Activo","UNC.CUAD.AVBA100",32221284,2,"[]"
"A10170548","BBVA BANCOMER","Activo","UNC.CUAD.AVBA101",32221282,4,"[]"
