"folio","oa","siteNumber","siteName","phase","status","sku","partId","qty","clientName"
"A08140137",175806,71345670,"MIFEL_CORP_REDIT_MPLS_RT01","Planeación","Activo","UNC.CUAD.916.1.1",27088955,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140137",175806,71345670,"MIFEL_CORP_REDIT_MPLS_RT01","Planeación","Activo","UNC.CUAD.911.1",27088949,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140137",175806,71345670,"MIFEL_CORP_REDIT_MPLS_RT01","Planeación","Activo","UNC.CUAD.907.1",27088947,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140137",175806,71345670,"MIFEL_CORP_REDIT_MPLS_RT01","Planeación","Activo","UNC.CUAD.904.1.4",27088933,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140107",175224,71425984,"MIFEL FLORENCIA","Operativo","Activo","UNC.CUAD.901.1",26980416,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140107",175224,71425984,"MIFEL FLORENCIA","Operativo","Activo","UNC.CUAD.904.1.4",26980427,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140107",175224,71425984,"MIFEL FLORENCIA","Operativo","Activo","UNC.CUAD.907.1",26980465,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140107",175224,71425984,"MIFEL FLORENCIA","Operativo","Activo","UNC.CUAD.916.1.1",26980486,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140107",175224,71425984,"MIFEL FLORENCIA","Operativo","Activo","UNC.CUAD.911.1.1",26980467,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140106",175224,71418308,"PLAZA ORIENTE","Operativo","Activo","UNC.CUAD.904.1.4",26980356,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140106",175224,71418308,"PLAZA ORIENTE","Operativo","Activo","UNC.CUAD.901.1",26980345,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140106",175224,71418308,"PLAZA ORIENTE","Operativo","Activo","UNC.CUAD.911.1.1",26980396,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140106",175224,71418308,"PLAZA ORIENTE","Operativo","Activo","UNC.CUAD.916.1.1",26980415,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140106",175224,71418308,"PLAZA ORIENTE","Operativo","Activo","UNC.CUAD.907.1",26980394,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140105",175224,71332722,"MIFEL CUERNAVACA","Operativo","Activo","UNC.CUAD.907.1",26980323,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140105",175224,71332722,"MIFEL CUERNAVACA","Operativo","Activo","UNC.CUAD.911.1.1",26980325,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140105",175224,71332722,"MIFEL CUERNAVACA","Operativo","Activo","UNC.CUAD.904.1.4",26980285,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140105",175224,71332722,"MIFEL CUERNAVACA","Operativo","Activo","UNC.CUAD.901.1",26980274,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140105",175224,71332722,"MIFEL CUERNAVACA","Operativo","Activo","UNC.CUAD.916.1.1",26980344,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140104",175224,71317416,"MIFEL VIRREYES","Operativo","Activo","UNC.CUAD.904.1.4",26980203,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140104",175224,71317416,"MIFEL VIRREYES","Operativo","Activo","UNC.CUAD.901.1",26980241,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140104",175224,71317416,"MIFEL VIRREYES","Operativo","Activo","UNC.CUAD.907.1",26980252,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140104",175224,71317416,"MIFEL VIRREYES","Operativo","Activo","UNC.CUAD.916.1.1",26980260,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140104",175224,71317416,"MIFEL VIRREYES","Operativo","Activo","UNC.CUAD.911.1.1",26980254,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140103",175224,71314357,"HERMOSILLO NUEVO MODULO","Planeación","Activo","UNC.CUAD.901.1",26980160,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140103",175224,71314357,"HERMOSILLO NUEVO MODULO","Planeación","Activo","UNC.CUAD.904.1.4",26980171,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140103",175224,71314357,"HERMOSILLO NUEVO MODULO","Planeación","Activo","UNC.CUAD.907.1",26980193,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140103",175224,71314357,"HERMOSILLO NUEVO MODULO","Planeación","Activo","UNC.CUAD.916.1.1",26980202,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140103",175224,71314357,"HERMOSILLO NUEVO MODULO","Planeación","Activo","UNC.CUAD.911.1.1",26980195,3,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140102",175224,71313162,"MIFEL SANTA FE II","Planeación","Activo","UNC.CUAD.901.1",26980099,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140102",175224,71313162,"MIFEL SANTA FE II","Planeación","Activo","UNC.CUAD.904.1.4",26980110,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140102",175224,71313162,"MIFEL SANTA FE II","Planeación","Activo","UNC.CUAD.907.1",26980140,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140102",175224,71313162,"MIFEL SANTA FE II","Planeación","Activo","UNC.CUAD.916.1.1",26980159,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140102",175224,71313162,"MIFEL SANTA FE II","Planeación","Activo","UNC.CUAD.911.1.1",26980142,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140101",175224,71299658,"COYOACAN","Operativo","Activo","UNC.CUAD.904.1.4",26980039,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140101",175224,71299658,"COYOACAN","Operativo","Activo","UNC.CUAD.907.1",26980077,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140101",175224,71299658,"COYOACAN","Operativo","Activo","UNC.CUAD.916.1.1",26980098,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140101",175224,71299658,"COYOACAN","Operativo","Activo","UNC.CUAD.901.1",26980028,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140101",175224,71299658,"COYOACAN","Operativo","Activo","UNC.CUAD.911.1.1",26980079,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140100",175224,71283143,"CONDESA","Operativo","Activo","UNC.CUAD.901.1",26979957,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140100",175224,71283143,"CONDESA","Operativo","Activo","UNC.CUAD.907.1",26980006,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140100",175224,71283143,"CONDESA","Operativo","Activo","UNC.CUAD.916.1.1",26980027,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140100",175224,71283143,"CONDESA","Operativo","Activo","UNC.CUAD.911.1.1",26980008,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140100",175224,71283143,"CONDESA","Operativo","Activo","UNC.CUAD.904.1.4",26979968,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140099",175224,71276178,"MIFEL SUCURSAL SANTA TERESA","Operativo","Activo","UNC.CUAD.901.1",26979887,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140099",175224,71276178,"MIFEL SUCURSAL SANTA TERESA","Operativo","Activo","UNC.CUAD.904.1.4",26979898,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140099",175224,71276178,"MIFEL SUCURSAL SANTA TERESA","Operativo","Activo","UNC.CUAD.911.1.1",26979938,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140099",175224,71276178,"MIFEL SUCURSAL SANTA TERESA","Operativo","Activo","UNC.CUAD.907.1",26979936,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140099",175224,71276178,"MIFEL SUCURSAL SANTA TERESA","Operativo","Activo","UNC.CUAD.916.1.1",26979956,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140098",175224,71276177,"MIFEL SUCURSAL CUERNAVACA","Operativo","Activo","UNC.CUAD.901.1",26979821,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140098",175224,71276177,"MIFEL SUCURSAL CUERNAVACA","Operativo","Activo","UNC.CUAD.907.1",26979866,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140098",175224,71276177,"MIFEL SUCURSAL CUERNAVACA","Operativo","Activo","UNC.CUAD.911.1.1",26979868,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140098",175224,71276177,"MIFEL SUCURSAL CUERNAVACA","Operativo","Activo","UNC.CUAD.916.1.1",26979886,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140098",175224,71276177,"MIFEL SUCURSAL CUERNAVACA","Operativo","Activo","UNC.CUAD.904.1.4",26979832,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140097",174459,71271834,"MIFEL SUCURSAL PUERTA ALAMEDA","Operativo","Activo","UNC.CUAD.901.1",26978885,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140097",174459,71271834,"MIFEL SUCURSAL PUERTA ALAMEDA","Operativo","Activo","UNC.CUAD.904.1.4",26978897,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140097",174459,71271834,"MIFEL SUCURSAL PUERTA ALAMEDA","Operativo","Activo","UNC.CUAD.907.1",26978935,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140097",174459,71271834,"MIFEL SUCURSAL PUERTA ALAMEDA","Operativo","Activo","UNC.CUAD.916.1.1",26978955,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140097",174459,71271834,"MIFEL SUCURSAL PUERTA ALAMEDA","Operativo","Activo","UNC.CUAD.911.1.1",26978896,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140096",174459,71270905,"MIFEL SUCURSAL LINDAVISTA","Operativo","Activo","UNC.CUAD.901.1",26978814,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140096",174459,71270905,"MIFEL SUCURSAL LINDAVISTA","Operativo","Activo","UNC.CUAD.907.1",26978863,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140096",174459,71270905,"MIFEL SUCURSAL LINDAVISTA","Operativo","Activo","UNC.CUAD.904.1.4",26978825,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140096",174459,71270905,"MIFEL SUCURSAL LINDAVISTA","Operativo","Activo","UNC.CUAD.911.1.1",26978865,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140096",174459,71270905,"MIFEL SUCURSAL LINDAVISTA","Operativo","Activo","UNC.CUAD.916.1.1",26978884,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140095",174459,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.901.1",26978748,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140095",174459,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.904.1.4",26978759,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140095",174459,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.907.1",26978793,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140095",174459,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.916.1.1",26978808,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140095",174459,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.911.1.1",26978795,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140094",174459,71257561,"MIFEL POLANCO","Operativo","Activo","UNC.CUAD.901.1",26978671,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140094",174459,71257561,"MIFEL POLANCO","Operativo","Activo","UNC.CUAD.904.1.4",26978682,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140094",174459,71257561,"MIFEL POLANCO","Operativo","Activo","UNC.CUAD.907.1",26978720,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140094",174459,71257561,"MIFEL POLANCO","Operativo","Activo","UNC.CUAD.916.1.1",26978747,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140094",174459,71257561,"MIFEL POLANCO","Operativo","Activo","UNC.CUAD.911.1.1",26978722,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140093",174459,71256454,"MIFEL SUCURSAL SATELITE","Operativo","Activo","UNC.CUAD.901.1",26978605,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140093",174459,71256454,"MIFEL SUCURSAL SATELITE","Operativo","Activo","UNC.CUAD.904.1.4",26978616,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140093",174459,71256454,"MIFEL SUCURSAL SATELITE","Operativo","Activo","UNC.CUAD.911.1.1",26978650,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140093",174459,71256454,"MIFEL SUCURSAL SATELITE","Operativo","Activo","UNC.CUAD.907.1",26978669,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140093",174459,71256454,"MIFEL SUCURSAL SATELITE","Operativo","Activo","UNC.CUAD.916.1.1",26978668,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140092",174459,71254133,"MIFEL SUCURSAL INTERLOMAS","Operativo","Activo","UNC.CUAD.901.1",26978534,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140092",174459,71254133,"MIFEL SUCURSAL INTERLOMAS","Operativo","Activo","UNC.CUAD.907.1",26978583,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140092",174459,71254133,"MIFEL SUCURSAL INTERLOMAS","Operativo","Activo","UNC.CUAD.916.1.1",26978604,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140092",174459,71254133,"MIFEL SUCURSAL INTERLOMAS","Operativo","Activo","UNC.CUAD.904.1.4",26978545,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140092",174459,71254133,"MIFEL SUCURSAL INTERLOMAS","Operativo","Activo","UNC.CUAD.911.1.1",26978585,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140091",174459,71254132,"MIFEL SUCURSAL CDI","Operativo","Activo","UNC.CUAD.901.1",26978463,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140091",174459,71254132,"MIFEL SUCURSAL CDI","Operativo","Activo","UNC.CUAD.911.1.1",26978514,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140091",174459,71254132,"MIFEL SUCURSAL CDI","Operativo","Activo","UNC.CUAD.907.1",26978512,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140091",174459,71254132,"MIFEL SUCURSAL CDI","Operativo","Activo","UNC.CUAD.916.1.1",26978533,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140091",174459,71254132,"MIFEL SUCURSAL CDI","Operativo","Activo","UNC.CUAD.904.1.4",26978474,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140090",174459,71253923,"MIFEL SUCURSAL NAUCALPAN","Operativo","Activo","UNC.CUAD.901.1",26978396,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140090",174459,71253923,"MIFEL SUCURSAL NAUCALPAN","Operativo","Activo","UNC.CUAD.916.1.1",26978462,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140090",174459,71253923,"MIFEL SUCURSAL NAUCALPAN","Operativo","Activo","UNC.CUAD.911.1.1",26978447,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140090",174459,71253923,"MIFEL SUCURSAL NAUCALPAN","Operativo","Activo","UNC.CUAD.904.1.4",26978407,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140090",174459,71253923,"MIFEL SUCURSAL NAUCALPAN","Operativo","Activo","UNC.CUAD.907.1",26978445,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140089",174459,71253922,"MIFEL SUCURSAL TECAMACHALCO","Operativo","Activo","UNC.CUAD.904.1.4",26978123,22,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140089",174459,71253922,"MIFEL SUCURSAL TECAMACHALCO","Operativo","Activo","UNC.CUAD.911.1.1",26978345,22,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140089",174459,71253922,"MIFEL SUCURSAL TECAMACHALCO","Operativo","Activo","UNC.CUAD.916.1.1",26978385,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140089",174459,71253922,"MIFEL SUCURSAL TECAMACHALCO","Operativo","Activo","UNC.CUAD.907.1",26978334,22,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140089",174459,71253922,"MIFEL SUCURSAL TECAMACHALCO","Operativo","Activo","UNC.CUAD.901.1",26978292,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140085",175300,71253375,"MIFEL IRAPUATO","Operativo","Activo","UNC.CUAD.901.1",27051921,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140085",175300,71253375,"MIFEL IRAPUATO","Operativo","Activo","UNC.CUAD.904.1.4",27051932,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140085",175300,71253375,"MIFEL IRAPUATO","Operativo","Activo","UNC.CUAD.907.1",27051966,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140085",175300,71253375,"MIFEL IRAPUATO","Operativo","Activo","UNC.CUAD.911.1.1",27051968,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140085",175300,71253375,"MIFEL IRAPUATO","Operativo","Activo","UNC.CUAD.916.1.1",27051985,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140084",175300,71251663,"MIFEL SUCURSAL PALMAS","Operativo","Activo","UNC.CUAD.901.1",27051856,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140084",175300,71251663,"MIFEL SUCURSAL PALMAS","Operativo","Activo","UNC.CUAD.904.1.4",27051867,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140084",175300,71251663,"MIFEL SUCURSAL PALMAS","Operativo","Activo","UNC.CUAD.907.1",27051901,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140084",175300,71251663,"MIFEL SUCURSAL PALMAS","Operativo","Activo","UNC.CUAD.916.1.1",27051920,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140084",175300,71251663,"MIFEL SUCURSAL PALMAS","Operativo","Activo","UNC.CUAD.911.1.1",27051903,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140083",175300,71251444,"MIFEL BOSQUES","Operativo","Activo","UNC.CUAD.901.1",27051795,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140083",175300,71251444,"MIFEL BOSQUES","Operativo","Activo","UNC.CUAD.904.1.4",27051806,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140083",175300,71251444,"MIFEL BOSQUES","Operativo","Activo","UNC.CUAD.907.1",27051836,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140083",175300,71251444,"MIFEL BOSQUES","Operativo","Activo","UNC.CUAD.916.1.1",27051855,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140083",175300,71251444,"MIFEL BOSQUES","Operativo","Activo","UNC.CUAD.911.1",27051838,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140082",175300,71250105,"MIFEL SUCURSAL IZAZAGA","Operativo","Activo","UNC.CUAD.901.1",27051721,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140082",175300,71250105,"MIFEL SUCURSAL IZAZAGA","Operativo","Activo","UNC.CUAD.904.1.4",27051734,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140082",175300,71250105,"MIFEL SUCURSAL IZAZAGA","Operativo","Activo","UNC.CUAD.907.1",27051772,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140082",175300,71250105,"MIFEL SUCURSAL IZAZAGA","Operativo","Activo","UNC.CUAD.911.1.1",27051774,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140082",175300,71250105,"MIFEL SUCURSAL IZAZAGA","Operativo","Activo","UNC.CUAD.916.1.1",27051794,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140080",175300,71243327,"MIFEL CA 1","Planeación","Activo","UNC.CUAD.916.1.1",27051655,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140081",175300,71245563,"MIFEL SUCURSAL  GUADALUPE INN","Operativo","Activo","UNC.CUAD.901.1",27051656,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140081",175300,71245563,"MIFEL SUCURSAL  GUADALUPE INN","Operativo","Activo","UNC.CUAD.904.1.4",27051667,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140081",175300,71245563,"MIFEL SUCURSAL  GUADALUPE INN","Operativo","Activo","UNC.CUAD.907.1",27051701,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
