"folio","siteNumber","siteName","phase","clientName","sku","partId","qty","qtyFac"
"A09130226",70115256,"5352 MONCLOVA AHMSA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25802494,6,"[]"
"A09130226",70115256,"5352 MONCLOVA AHMSA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25802496,2,"[]"
"A09130200",70114366,"292 CD JUAREZ SAN LORENZO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801221,5,"[]"
"A09130200",70114366,"292 CD JUAREZ SAN LORENZO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801223,5,"[]"
"A09130200",70114366,"292 CD JUAREZ SAN LORENZO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801225,2,"[]"
"A09130201",70114372,"298 CD MEOQUI","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801264,7,"[]"
"A09130201",70114372,"298 CD MEOQUI","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801266,7,"[]"
"A09130201",70114372,"298 CD MEOQUI","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801268,2,"[]"
"A09130348",70114340,"264 PIEDRAS NEGRAS OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842229,8,"[]"
"A09130348",70114340,"264 PIEDRAS NEGRAS OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842231,8,"[]"
"A09130348",70114340,"264 PIEDRAS NEGRAS OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842233,2,"[]"
"A09130349",70114682,"662 TIJUANA LAS HUERTAS","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842251,8,"[]"
"A09130349",70114682,"662 TIJUANA LAS HUERTAS","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842253,8,"[]"
"A09130349",70114682,"662 TIJUANA LAS HUERTAS","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842255,2,"[]"
"A09130351",70115128,"3460 NUEVO LEON","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842299,11,"[]"
"A09130351",70115128,"3460 NUEVO LEON","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842301,11,"[]"
"A09130351",70115128,"3460 NUEVO LEON","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842303,2,"[]"
"A09130383",70114689,"665 CULIACAN ROSALES","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843746,11,"[]"
"A09130383",70114689,"665 CULIACAN ROSALES","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843748,11,"[]"
"A09130383",70114689,"665 CULIACAN ROSALES","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843750,3,"[]"
"A09130384",70115047,"3932 CUAUTLA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843783,12,"[]"
"A09130384",70115047,"3932 CUAUTLA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843785,12,"[]"
"A09130384",70115047,"3932 CUAUTLA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843787,3,"[]"
"A09130385",70115417,"5713 TLATLAUQUITEPEC REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843821,6,"[]"
"A09130385",70115417,"5713 TLATLAUQUITEPEC REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843823,6,"[]"
"A09130385",70115417,"5713 TLATLAUQUITEPEC REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843825,1,"[]"
"A09130228",70115455,"5997 MATAMOROS COAHUILA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25802555,5,"[]"
"A09130228",70115455,"5997 MATAMOROS COAHUILA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25802557,5,"[]"
"A09130228",70115455,"5997 MATAMOROS COAHUILA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25802559,2,"[]"
"A09130229",70197255,"1295 INST MEX DEL PETROLEO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25802574,4,"[]"
"A09130229",70197255,"1295 INST MEX DEL PETROLEO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25802576,4,"[]"
"A09130229",70197255,"1295 INST MEX DEL PETROLEO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25802578,2,"[]"
"A09130239",70115450,"5988 GOMEZ PALACIO CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803030,6,"[]"
"A09130239",70115450,"5988 GOMEZ PALACIO CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803032,6,"[]"
"A09130239",70115450,"5988 GOMEZ PALACIO CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803034,2,"[]"
"A09130202",70114565,"613 TIJUANA CIMARRON","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801297,6,"[]"
"A09130202",70114565,"613 TIJUANA CIMARRON","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801299,6,"[]"
"A09130202",70114565,"613 TIJUANA CIMARRON","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801306,2,"[]"
"A09130203",70114581,"620 LOS CABOS ZARAGOZA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801329,5,"[]"
"A09130203",70114581,"620 LOS CABOS ZARAGOZA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801331,2,"[]"
"A09130203",70114581,"620 LOS CABOS ZARAGOZA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801346,5,"[]"
"A09130204",70114596,"625 SAN QUINTIN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801360,8,"[]"
"A09130204",70114596,"625 SAN QUINTIN","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801362,8,"[]"
"A09130204",70114596,"625 SAN QUINTIN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801364,2,"[]"
"A09130204",70114596,"625 SAN QUINTIN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801360,8,"[]"
"A09130353",70115548,"5465 TEPATITLAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842348,10,"[]"
"A09130353",70115548,"5465 TEPATITLAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842350,10,"[]"
"A09130353",70115548,"5465 TEPATITLAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842352,4,"[]"
"A09130356",71241162,"2333  H NAL PZA LEON","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842421,16,"[]"
"A09130356",71241162,"2333  H NAL PZA LEON","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842423,16,"[]"
"A09130356",71241162,"2333  H NAL PZA LEON","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842425,1,"[]"
"A09130388",70115751,"602 TIJUANA RIO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843888,8,"[]"
"A09130388",70115751,"602 TIJUANA RIO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843890,8,"[]"
"A09130388",70115751,"602 TIJUANA RIO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843892,2,"[]"
"A09130387",71241271,"2346 H NAL PZA REYNOSA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843922,1,"[]"
"A09130387",71241271,"2346 H NAL PZA REYNOSA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843924,1,"[]"
"A09130387",71241271,"2346 H NAL PZA REYNOSA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843926,1,"[]"
"A09130241",70114427,"357 CORTAZAR PORTAL CONSTITUCIO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803156,8,"[]"
"A09130241",70114427,"357 CORTAZAR PORTAL CONSTITUCIO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803158,8,"[]"
"A09130241",70114427,"357 CORTAZAR PORTAL CONSTITUCIO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803160,2,"[]"
"A09130244",70115573,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803242,5,"[]"
"A09130244",70115573,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803256,5,"[]"
"A09130244",70115573,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803258,2,"[]"
"A09130205",70114612,"630 MEXICALI MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801394,4,"[]"
"A09130205",70114612,"630 MEXICALI MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801396,4,"[]"
"A09130205",70114612,"630 MEXICALI MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801398,2,"[]"
"A09130206",70114619,"634 ENSENADA BLANCARTE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801424,6,"[]"
"A09130206",70114619,"634 ENSENADA BLANCARTE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801426,6,"[]"
"A09130206",70114619,"634 ENSENADA BLANCARTE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801428,2,"[]"
"A09130207",70115208,"4441 COMITAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801444,7,"[]"
"A09130207",70115208,"4441 COMITAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801446,7,"[]"
"A09130207",70115208,"4441 COMITAN OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801448,2,"[]"
"A09130357",71241242,"2390 H NAL PZA MEXICALI","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25842451,7,"[]"
"A09130357",71241242,"2390 H NAL PZA MEXICALI","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25842453,7,"[]"
"A09130357",71241242,"2390 H NAL PZA MEXICALI","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25842455,1,"[]"
"A09130361",70114287,"204 MONTERREY REVOLUCION","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843032,9,"[]"
"A09130361",70114287,"204 MONTERREY REVOLUCION","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843034,3,"[]"
"A09130361",70114287,"204 MONTERREY REVOLUCION","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843053,9,"[]"
"A09130398",70114423,"353 CHIHUAHUA JOSE MA IGLESIAS","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25845031,12,"[]"
"A09130398",70114423,"353 CHIHUAHUA JOSE MA IGLESIAS","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25845033,12,"[]"
"A09130398",70114423,"353 CHIHUAHUA JOSE MA IGLESIAS","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25845035,3,"[]"
"A09130403",70114622,"635 ENSENADA REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844465,6,"[]"
"A09130403",70114622,"635 ENSENADA REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844467,6,"[]"
"A09130403",70114622,"635 ENSENADA REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844469,2,"[]"
"A09130245",70115582,"6833 TENANGO DEL VALLE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803285,5,"[]"
"A09130245",70115582,"6833 TENANGO DEL VALLE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803287,5,"[]"
"A09130245",70115582,"6833 TENANGO DEL VALLE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803289,2,"[]"
"A09130246",70116692,"6553 SAN FELIPE DEL PROGRESO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803316,5,"[]"
"A09130246",70116692,"6553 SAN FELIPE DEL PROGRESO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803318,5,"[]"
"A09130246",70116692,"6553 SAN FELIPE DEL PROGRESO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803320,2,"[]"
"A09130248",70221720,"6569 ZINACANTEPEC","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803377,6,"[]"
"A09130248",70221720,"6569 ZINACANTEPEC","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803379,6,"[]"
"A09130248",70221720,"6569 ZINACANTEPEC","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803381,2,"[]"
"A09130208",70115284,"5391 BOULEVARD COMERCIO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801489,5,"[]"
"A09130208",70115284,"5391 BOULEVARD COMERCIO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801491,2,"[]"
"A09130208",70115284,"5391 BOULEVARD COMERCIO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801506,5,"[]"
"A09130209",70115755,"607 TIJUANA SOLER","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801520,4,"[]"
"A09130209",70115755,"607 TIJUANA SOLER","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801522,4,"[]"
"A09130209",70115755,"607 TIJUANA SOLER","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801524,2,"[]"
"A09130362",70114466,"399 CUAUTITLAN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843055,18,"[]"
"A09130362",70114466,"399 CUAUTITLAN","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843057,18,"[]"
"A09130362",70114466,"399 CUAUTITLAN","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843059,3,"[]"
"A09130365",70115157,"3480 NAUCALPAN AVILA CAMACHO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843140,6,"[]"
"A09130365",70115157,"3480 NAUCALPAN AVILA CAMACHO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843142,6,"[]"
"A09130365",70115157,"3480 NAUCALPAN AVILA CAMACHO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843144,2,"[]"
"A09130366",70115684,"561 TOLUCA COLON","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25843160,8,"[]"
"A09130366",70115684,"561 TOLUCA COLON","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25843162,8,"[]"
"A09130366",70115684,"561 TOLUCA COLON","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25843164,2,"[]"
"A09130404",70114685,"663 TIJUANA BLVD INSURGENTES","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844485,4,"[]"
"A09130404",70114685,"663 TIJUANA BLVD INSURGENTES","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844487,4,"[]"
"A09130404",70114685,"663 TIJUANA BLVD INSURGENTES","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844489,2,"[]"
"A09130405",70115507,"6758 URUAPAN BENITO JUAREZ","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844503,6,"[]"
"A09130405",70115507,"6758 URUAPAN BENITO JUAREZ","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844505,6,"[]"
"A09130405",70115507,"6758 URUAPAN BENITO JUAREZ","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844507,2,"[]"
"A09130407",71241263,"2391 HIPOTECARIA HERMOSILLO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844540,14,"[]"
"A09130407",71241263,"2391 HIPOTECARIA HERMOSILLO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844542,14,"[]"
"A09130407",71241263,"2391 HIPOTECARIA HERMOSILLO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844544,2,"[]"
"A09130249",71233226,"6561 LUVIANOS","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803409,4,"[]"
"A09130249",71233226,"6561 LUVIANOS","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803411,4,"[]"
"A09130249",71233226,"6561 LUVIANOS","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803413,2,"[]"
"A09130210",70114328,"251 TORREON INDEPENDENCIA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801854,8,"[]"
"A09130210",70114328,"251 TORREON INDEPENDENCIA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801856,2,"[]"
"A09130210",70114328,"251 TORREON INDEPENDENCIA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801863,8,"[]"
"A09130211",70114330,"252 TORREON REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801888,8,"[]"
"A09130211",70114330,"252 TORREON REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801890,8,"[]"
"A09130211",70114330,"252 TORREON REFORMA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801892,2,"[]"
"A09130212",70114338,"262 SALTILLO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801922,8,"[]"
"A09130212",70114338,"262 SALTILLO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801924,8,"[]"
"A09130212",70114338,"262 SALTILLO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801926,4,"[]"
"A09130397",70114299,"219 SAN NICOLAS UNIVERSIDAD NORTE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25845010,7,"[]"
"A09130397",70114299,"219 SAN NICOLAS UNIVERSIDAD NORTE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25845012,7,"[]"
"A09130397",70114299,"219 SAN NICOLAS UNIVERSIDAD NORTE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25845014,2,"[]"
"A09130399",70114494,"432 LEON ESTADIO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25845057,6,"[]"
"A09130399",70114494,"432 LEON ESTADIO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25845059,6,"[]"
"A09130399",70114494,"432 LEON ESTADIO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25845061,2,"[]"
"A09130406",70122107,"6760 URUAPAN 20 DE NOVIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844523,3,"[]"
"A09130406",70122107,"6760 URUAPAN 20 DE NOVIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844525,3,"[]"
"A09130406",70122107,"6760 URUAPAN 20 DE NOVIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844527,1,"[]"
"A09130408",71241265,"2389 H NAL PZA NOGALES","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844568,3,"[]"
"A09130408",71241265,"2389 H NAL PZA NOGALES","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844570,3,"[]"
"A09130408",71241265,"2389 H NAL PZA NOGALES","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844572,1,"[]"
"A09130410",71280046,"2144 HIPOTECARIA VERACRUZ","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25844585,17,"[]"
"A09130410",71280046,"2144 HIPOTECARIA VERACRUZ","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25844587,17,"[]"
"A09130410",71280046,"2144 HIPOTECARIA VERACRUZ","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25844594,1,"[]"
"A09130251",70115389,"6665 SAN FELIPE CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803713,5,"[]"
"A09130251",70115389,"6665 SAN FELIPE CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803715,5,"[]"
"A09130251",70115389,"6665 SAN FELIPE CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803717,2,"[]"
"A09130252",70115393,"6672 ROMITA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803744,5,"[]"
"A09130252",70115393,"6672 ROMITA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803746,5,"[]"
"A09130252",70115393,"6672 ROMITA CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803748,2,"[]"
"A09130253",70115561,"6821 TARIMORO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25803775,5,"[]"
"A09130253",70115561,"6821 TARIMORO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25803777,5,"[]"
"A09130253",70115561,"6821 TARIMORO CENTRO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25803779,2,"[]"
"A09130213",70114424,"354 CHIHUAHUA LOMAS CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801956,12,"[]"
"A09130213",70114424,"354 CHIHUAHUA LOMAS CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801958,12,"[]"
"A09130213",70114424,"354 CHIHUAHUA LOMAS CAMPESTRE","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801960,3,"[]"
"A09130214",70114426,"356 CHIHUAHUA SANTA RITA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25801994,7,"[]"
"A09130214",70114426,"356 CHIHUAHUA SANTA RITA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25801996,7,"[]"
"A09130214",70114426,"356 CHIHUAHUA SANTA RITA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25801998,3,"[]"
"A09130215",70114438,"369 TORREON LA ROSITA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25802027,6,"[]"
"A09130215",70114438,"369 TORREON LA ROSITA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25802029,6,"[]"
"A09130215",70114438,"369 TORREON LA ROSITA","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25802031,2,"[]"
"A10130111",71234070,"5049 REFINERIA TULA","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25888958,1,"[]"
"A10130111",71234070,"5049 REFINERIA TULA","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25888956,1,"[]"
"A10130039",70115547,"6801 CD MADERA","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25861790,1,"[]"
"A10130039",70115547,"6801 CD MADERA","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25861792,1,"[]"
"A10130040",70119011,"4129 VALLEJO PONIENTE","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25861798,8,"[]"
"A10130040",70119011,"4129 VALLEJO PONIENTE","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25861800,8,"[]"
"A10130045",70114597,"627 PLAZA ZAPOTLAN","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25862890,1,"[]"
"A10130055",70114597,"627 PLAZA ZAPOTLAN","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25881085,1,"[]"
"A10130057",70119011,"4129 VALLEJO PONIENTE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25881089,3,"[]"
"A10130058",71305850,"816 EMPRESARIAL PUEBLA ANIMAS","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25881091,1,"[]"
"A10130058",71305850,"816 EMPRESARIAL PUEBLA ANIMAS","Implementación","BBVA BANCOMER","UNC.CUAD.901.1",25881093,1,"[]"
"A10130110",70115118,"4150 MANUEL DOBLADO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25888948,1,"[]"
"A10130110",70115118,"4150 MANUEL DOBLADO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25888950,1,"[]"
"A10130092",70119011,"4129 VALLEJO PONIENTE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25882303,1,"[]"
"A10130093",71305850,"816 EMPRESARIAL PUEBLA ANIMAS","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25882309,1,"[]"
"A04130130",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD.906.1",25342109,28,"[]"
"A10130097",71364775,"4214 PATRIMONIAL AVILA CAMACHO LOMAS VER","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25887256,1,"[]"
"A10130097",71364775,"4214 PATRIMONIAL AVILA CAMACHO LOMAS VER","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25887258,1,"[]"
"A11130126",70197066,"656 HERMOSILLO OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",26016497,2,"[]"
"A11130126",70197066,"656 HERMOSILLO OFNA PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",26016499,2,"[]"
"A11130118",71414601,"6346 PATRIMONIAL COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",26016571,1,"[]"
"A11130118",71414601,"6346 PATRIMONIAL COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26016573,1,"[]"
"A11130119",71414658,"6366 PATRIMONIAL CELAYA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",26016575,1,"[]"
"A11130119",71414658,"6366 PATRIMONIAL CELAYA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",26016577,1,"[]"
"A11130132",70114478,"414 GDL 16 DE SEPTIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",26016667,11,"[]"
"A11130132",70114478,"414 GDL 16 DE SEPTIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",26016669,11,"[]"
"A12130004",71424266,"6403 PATRIMONIAL TIJUANA","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",26024634,20,"[]"
"A12130004",71424266,"6403 PATRIMONIAL TIJUANA","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26024636,20,"[]"
"A12130010",71425000,"414 16 DE SEPTIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",26013602,11,"[]"
"A12130010",71425000,"414 16 DE SEPTIEMBRE","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",26013604,11,"[]"
"A10130190",70114496,"434 GUADALAJARA PLAZA MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25948263,7,"[]"
"A10130190",70114496,"434 GUADALAJARA PLAZA MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25948265,7,"[]"
"A10130190",70114496,"434 GUADALAJARA PLAZA MEXICO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25948267,3,"[]"
"A12130019",70115129,"3461 INSURGENTES VITO ALESSIO","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",26028835,1,"[]"
"A12130019",70115129,"3461 INSURGENTES VITO ALESSIO","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26028837,1,"[]"
"A12130021",71424265,"6395 PATRIMONIAL VILLAHERMOSA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",26028851,3,"[]"
"A12130021",71424265,"6395 PATRIMONIAL VILLAHERMOSA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",26028853,3,"[]"
"A10130191",70114500,"438 GUADALAJARA NIÑOS HEROES","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25948286,7,"[]"
"A10130191",70114500,"438 GUADALAJARA NIÑOS HEROES","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25948288,3,"[]"
"A10130191",70114500,"438 GUADALAJARA NIÑOS HEROES","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25948284,7,"[]"
"A10130192",70114551,"3494 VALLEJO CUITLAHUAC","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25948317,9,"[]"
