"folio","clientName","status","sku","partId","qty","qtyFac"
"A06140264","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26855143,3,"[]"
"A06140264","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26855131,3,"[]"
"A06140263","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26855073,3,"[]"
"A06140263","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26855095,3,"[]"
"A06140263","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26855107,3,"[]"
"A06140262","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26855032,3,"[]"
"A06140262","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26855055,3,"[]"
"A06140262","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26855071,3,"[]"
"A06140261","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854996,3,"[]"
"A06140261","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26855018,3,"[]"
"A06140261","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26855030,3,"[]"
"A06140260","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854945,6,"[]"
"A06140260","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854994,6,"[]"
"A06140260","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854979,6,"[]"
"A06140259","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854904,4,"[]"
"A06140259","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854930,4,"[]"
"A06140259","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854943,4,"[]"
"A06140258","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854838,9,"[]"
"A06140258","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854884,9,"[]"
"A06140258","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854902,9,"[]"
"A06140257","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854792,5,"[]"
"A06140257","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854822,5,"[]"
"A06140257","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854836,5,"[]"
"A06140256","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854766,1,"[]"
"A06140256","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854790,1,"[]"
"A06140256","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854780,1,"[]"
"A06140255","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854740,1,"[]"
"A06140255","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854754,1,"[]"
"A06140255","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854764,1,"[]"
"A06140254","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854714,1,"[]"
"A06140254","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854728,1,"[]"
"A06140254","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854738,1,"[]"
"A06140253","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854333,72,"[]"
"A06140253","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854712,72,"[]"
"A06140253","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854631,72,"[]"
"A06140252","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854302,2,"[]"
"A06140252","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854313,2,"[]"
"A06140252","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854315,2,"[]"
"A06140251","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854266,3,"[]"
"A06140251","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854288,3,"[]"
"A06140251","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854290,3,"[]"
"A06140250","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854220,5,"[]"
"A06140250","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854250,5,"[]"
"A06140250","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854252,5,"[]"
"A06140249","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854184,3,"[]"
"A06140249","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854206,3,"[]"
"A06140249","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854208,3,"[]"
"A06140248","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854148,3,"[]"
"A06140248","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854170,3,"[]"
"A06140248","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854182,3,"[]"
"A06140247","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26854107,4,"[]"
"A06140247","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854133,4,"[]"
"A06140247","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854146,4,"[]"
"A06140246","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.1",26854046,8,"[]"
"A06140246","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854088,8,"[]"
"A06140246","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854105,8,"[]"
"A06140245","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26853969,4,"[]"
"A06140245","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26854031,4,"[]"
"A06140245","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26854044,4,"[]"
"A06140244","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26853926,2,"[]"
"A06140244","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26853955,2,"[]"
"A06140244","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26853944,2,"[]"
"A06140243","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.904.1.4",26853889,3,"[]"
"A06140243","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.906.1",26853912,3,"[]"
"A06140243","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.907.1",26853924,3,"[]"
"A06140028","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795854,1,"[]"
"A06140029","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795865,1,"[]"
"A06140026","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795832,1,"[]"
"A06140027","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795843,1,"[]"
"A06140024","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795810,1,"[]"
"A06140025","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795821,1,"[]"
"A06140022","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795783,1,"[]"
"A06140023","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795799,1,"[]"
"A06140021","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795772,1,"[]"
"A06140019","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795750,1,"[]"
"A06140020","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795761,1,"[]"
"A06140017","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795724,1,"[]"
"A06140018","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795735,3,"[]"
"A06140015","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795702,1,"[]"
"A06140016","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795713,1,"[]"
"A06140013","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795680,1,"[]"
"A06140014","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795691,1,"[]"
"A06140011","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795658,1,"[]"
"A06140012","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795669,1,"[]"
"A06140010","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795647,1,"[]"
"A06140009","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795625,1,"[]"
"A06140008","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.901.1",26795636,1,"[]"
"A02140404","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26422808,1,"[]"
"A02140404","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26422823,1,"[]"
"A02140331","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406882,1,"[]"
"A02140330","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406839,1,"[]"
"A02140329","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406859,1,"[]"
"A02140326","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406810,1,"[]"
"A02140327","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406718,1,"[]"
"A02140325","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406669,1,"[]"
"A02140324","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406645,1,"[]"
"A02140323","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406275,1,"[]"
"A02140322","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406254,1,"[]"
"A02140321","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406199,1,"[]"
"A02140320","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406150,1,"[]"
"A02140319","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406126,1,"[]"
"A02140318","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406047,1,"[]"
"A02140317","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26406023,1,"[]"
"A02140315","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405973,1,"[]"
"A02140314","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405948,1,"[]"
"A02140313","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405898,1,"[]"
"A02140313","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405912,1,"[]"
"A02140312","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405830,1,"[]"
"A02140312","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405845,1,"[]"
"A02140310","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405790,1,"[]"
"A02140310","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405807,1,"[]"
"A02140311","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405764,1,"[]"
"A02140311","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405778,1,"[]"
"A02140309","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405736,1,"[]"
"A02140309","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405752,1,"[]"
"A02140308","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.917.1",26405606,1,"[]"
"A02140308","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.916.1",26405620,2,"[]"
"A02140308","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.920.1",26405622,1,"[1]"
"V00000008","FIANZAS DORAMA, S. A.","Activo","UNC.CUAD.911.1",26617119,1,"[]"
"A03150154","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.903.1",27988623,19,"[19]"
"A03150154","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.906.1",27988578,19,"[]"
"A03150154","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.911.1",27988689,19,"[19]"
"A03150035","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.903.1",27948101,1,"[1]"
"A03150035","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.906.1",27948113,1,"[]"
"A03150035","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.911.1",27948122,1,"[1]"
"A12140544","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.904.1",27754276,13,"[]"
"A12140544","ADMINISTRADORA DE PERSONAL DE CENTROS COMERCIALES, S.A. DE C.V.","Activo","UNC.CUAD.906.1",27754337,57,"[]"
"A08140011","CIBANCO, S.A","Activo","UNC.CUAD.917.1",27007325,1,"[1]"
"A08140004","CIBANCO, S.A","Activo","UNC.CUAD.901.1",27003972,1,"[]"
"A08140004","CIBANCO, S.A","Activo","UNC.CUAD.904.1",27003983,21,"[1,20]"
"A08140004","CIBANCO, S.A","Activo","UNC.CUAD.906.1",27004055,21,"[20]"
"A08140004","CIBANCO, S.A","Activo","UNC.CUAD.911.1",27004085,21,"[1,20]"
"A06140121","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26820808,2,"[1,1,2,1]"
"A06140121","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26820823,2,"[2,1,1,1]"
"A06140121","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26820830,2,"[]"
"A04140275","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26600329,5,"[1,1]"
"A04140275","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26600349,5,"[1,1]"
"A04140192","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26576803,250,"[235]"
"A04140192","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26576791,250,"[235,1,2,1]"
"A04140192","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26576811,250,"[235,1,1,2]"
"A04140066","CIBANCO, S.A","Activo","UNC.CUAD.908.1",26548399,5,"[]"
"A04140032","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26538857,50,"[4]"
"A04140033","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26538865,5,"[]"
"A04140033","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26538877,5,"[]"
"A04140033","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26538885,5,"[]"
"A04140029","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26538745,50,"[50]"
"A04140029","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26538799,50,"[50]"
"A03140204","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26518827,80,"[1,1,5,1,75,2]"
"A03140204","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26519655,80,"[1,5,2,75,1,1]"
"A03140204","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26519395,80,"[]"
"A03140203","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26518529,20,"[20]"
"A03140203","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26518674,20,"[]"
"A03140203","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26518739,20,"[20]"
"A03140201","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26517697,10,"[]"
"A03140201","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26517732,10,"[10]"
"A03140201","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26517734,10,"[10]"
"A02140275","CIBANCO, S.A","Activo","UNC.CUAD.907.1",26375203,5,"[]"
"A02140275","CIBANCO, S.A","Activo","UNC.CUAD.908.1",26375266,5,"[]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26328064,10,"[]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26328095,5,"[3,2]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26328095,5,"[3,2]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26328093,5,"[3,2]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26328064,10,"[]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26328093,5,"[3,2]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26328079,10,"[10]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26328091,5,"[]"
"A01140123","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26328081,10,"[10]"
"A01140011","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26216482,5,"[]"
"A01140011","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26216484,5,"[]"
"A01140011","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26216486,5,"[]"
"A12130089","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26052311,1,"[]"
"A12130089","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26052317,1,"[]"
"A12130089","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26052319,1,"[]"
"A11130136","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26021801,11,"[]"
"A11130136","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26021803,11,"[]"
"A11130136","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26021843,11,"[]"
"A11130136","CIBANCO, S.A","Activo","UNC.CUAD1.916.1",26021841,1,"[]"
"A11130135","CIBANCO, S.A","Activo","UNC.CUAD.904.1",26021728,61,"[]"
"A11130135","CIBANCO, S.A","Activo","UNC.CUAD.911.1",26021730,61,"[]"
"A11130135","CIBANCO, S.A","Activo","UNC.CUAD.906.1",26021732,61,"[]"
"A11130059","CIBANCO, S.A","Activo","UNC.CUAD.904.1",25976544,50,"[]"
"A11130059","CIBANCO, S.A","Activo","UNC.CUAD.918.1",25976550,1,"[]"
"A11130059","CIBANCO, S.A","Activo","UNC.CUAD.917.1",25976552,13,"[]"
"A11130059","CIBANCO, S.A","Activo","UNC.CUAD.911.1",25976548,50,"[]"
"A11130059","CIBANCO, S.A","Activo","UNC.CUAD.906.1",25976546,50,"[]"
"A11130056","CIBANCO, S.A","Activo","UNC.CUAD.904.1",25975033,25,"[]"
"A11130056","CIBANCO, S.A","Activo","UNC.CUAD.906.1",25975035,25,"[]"
"A11130056","CIBANCO, S.A","Activo","UNC.CUAD.911.1",25975065,25,"[]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.903.1",26334431,189,"[189]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.904.1",26335571,11,"[11]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.906.1",26335573,10,"[10]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.907.1",26335575,10,"[9]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.916.1",26335908,12,"[8]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.917.1",26335906,1,"[1]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.911.1",26335635,200,"[200]"
"A02140042","MUNICIPIO DEL CENTRO","Activo","UNC.CUAD.908.1",26335633,10,"[9]"
"A11191532","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.903.1",36748574,19,"[19]"
"A11191532","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.904.1",36750383,5,"[5]"
"A11191532","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.912.1",36750562,1,"[1]"
"A11191532","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.908.1",36750661,1,"[1]"
"A11191532","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.911.1",36750663,25,"[25]"
"A11191533","ESENCIA MOTRIZ S.A. P.DE I. DE C.V.","Activo","UNC.CUAD.918.1",36750753,1,"[1]"
"A08120035","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24685523,14,"[]"
"A08120035","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24685525,14,"[]"
"A08120035","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24685527,2,"[]"
"A08120036","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24685547,10,"[]"
"A08120036","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24685549,10,"[]"
"A08120036","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24685551,2,"[]"
"A08120037","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24685570,9,"[]"
"A08120037","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24685572,9,"[]"
"A08120037","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24685574,2,"[]"
"A08120039","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24685622,14,"[]"
"A08120039","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24685624,14,"[]"
"A08120039","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24685626,2,"[]"
"A08120043","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24688825,11,"[]"
"A08120043","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24688827,11,"[]"
"A08120043","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24688829,3,"[]"
"A08120043","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24688825,11,"[]"
"A09120015","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24697156,34,"[]"
"A09120015","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24697158,34,"[]"
"A09120015","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24697160,4,"[]"
"A09120025","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24714268,1,"[]"
"A09120025","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24714270,1,"[]"
"A09120026","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24714276,1,"[]"
"A09120026","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24714278,1,"[]"
"A09120028","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24716046,4,"[]"
"A09120028","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24716048,1,"[]"
"A09120028","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24716044,4,"[]"
"A09120033","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24716165,5,"[]"
"A09120033","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24716167,5,"[]"
"A09120033","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24716169,1,"[]"
"A09120038","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24716264,5,"[]"
"A09120038","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24716266,5,"[]"
"A09120038","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24716268,2,"[]"
"A10120003","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24735044,1,"[]"
"A10120004","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24735050,1,"[]"
"A10120004","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24735052,1,"[]"
"A10120004","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24735054,1,"[]"
"A10120018","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24749836,12,"[]"
"A10120018","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24749838,12,"[]"
"A10120018","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24749840,2,"[]"
"A10120020","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24753714,12,"[]"
"A10120020","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24753716,12,"[]"
"A10120020","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24753718,4,"[]"
"A10120019","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24753743,15,"[]"
"A10120019","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24753745,4,"[]"
"A10120019","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24753747,15,"[]"
"A10120026","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24754635,7,"[]"
"A10120026","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24754637,4,"[]"
"A10120027","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24754644,7,"[]"
"A10120030","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24757859,4,"[]"
"A10120031","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24757861,7,"[]"
"A10120037","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24757873,14,"[]"
"A10120040","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24757881,14,"[]"
"A10120046","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24757972,4,"[]"
"A10120053","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758000,5,"[]"
"A10120059","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758307,4,"[]"
"A10120082","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758570,12,"[]"
"A10120085","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758576,5,"[]"
"A10120089","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758827,14,"[]"
"A10120090","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24758829,34,"[]"
"A10120095","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24773079,1,"[]"
"A10120095","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24773081,1,"[]"
"A10120120","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24684052,5,"[]"
"A10120133","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24684327,2,"[]"
"A10120133","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24684323,4,"[]"
"A10120133","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24684325,4,"[]"
"A10120150","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24684752,5,"[]"
"A10120150","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24684754,5,"[]"
"A10120150","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24684756,2,"[]"
"A10120097","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24770473,5,"[]"
"A10120097","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24770471,5,"[]"
"A10120098","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24770483,2,"[]"
"A10120100","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24770529,4,"[]"
"A10120100","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24770531,4,"[]"
"A10120100","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24770533,2,"[]"
"A10120107","BBVA BANCOMER","Activo","UNC.CUAD.905.1",24770846,6,"[]"
"A10120107","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24770848,6,"[]"
"A10120107","BBVA BANCOMER","Activo","UNC.CUAD.901.1",24770850,2,"[]"
"A10120151","BBVA BANCOMER","Activo","UNC.CUAD.903.1",24774395,6,"[]"
"A10120151","BBVA BANCOMER","Activo","UNC.CUAD.911.1",24774397,6,"[]"
