"cliente","servicio","sitio","idSitio","unc","descr","partId","qty","price","unr","unrId","months","rent","folio","phase"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL DEL VALLE",,"UNC.CUAD.901.1",,26978748,1,0.01,"UNR.CUAD.901.1",26978758,36,,"A08140095","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL DEL VALLE",,"UNC.CUAD.904.1.4",,26978759,6,0.01,"UNR.CUAD.904.1.4",26978792,36,,"A08140095","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL DEL VALLE",,"UNC.CUAD.907.1",,26978793,6,0.01,"UNR.CUAD.907.1",26978794,36,,"A08140095","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL DEL VALLE",,"UNC.CUAD.916.1.1",,26978808,1,0.01,,,36,,"A08140095","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL DEL VALLE",,"UNC.CUAD.911.1.1",,26978795,6,0.06,,,36,,"A08140095","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL POLANCO",,"UNC.CUAD.901.1",,26978671,1,0.01,"UNR.CUAD.901.1",26978681,36,,"A08140094","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL POLANCO",,"UNC.CUAD.904.1.4",,26978682,7,0.01,"UNR.CUAD.904.1.4",26978719,36,,"A08140094","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL POLANCO",,"UNC.CUAD.907.1",,26978720,7,0.01,"UNR.CUAD.907.1",26978721,36,,"A08140094","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL POLANCO",,"UNC.CUAD.916.1.1",,26978747,1,0.01,,,36,,"A08140094","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL POLANCO",,"UNC.CUAD.911.1.1",,26978722,7,0.07,,,36,,"A08140094","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL SATELITE",,"UNC.CUAD.901.1",,26978605,1,0.01,"UNR.CUAD.901.1",26978615,36,,"A08140093","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL SATELITE",,"UNC.CUAD.904.1.4",,26978616,6,0.01,"UNR.CUAD.904.1.4",26978649,36,,"A08140093","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL SATELITE",,"UNC.CUAD.911.1.1",,26978650,6,0.06,,,36,,"A08140093","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL SATELITE",,"UNC.CUAD.907.1",,26978669,6,0.01,"UNR.CUAD.907.1",26978670,36,,"A08140093","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL SATELITE",,"UNC.CUAD.916.1.1",,26978668,1,0.01,,,36,,"A08140093","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL INTERLOMAS",,"UNC.CUAD.901.1",,26978534,1,0.01,"UNR.CUAD.901.1",26978544,36,,"A08140092","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL INTERLOMAS",,"UNC.CUAD.907.1",,26978583,7,0.01,"UNR.CUAD.907.1",26978584,36,,"A08140092","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL INTERLOMAS",,"UNC.CUAD.916.1.1",,26978604,1,0.01,,,36,,"A08140092","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL INTERLOMAS",,"UNC.CUAD.904.1.4",,26978545,7,0.01,"UNR.CUAD.904.1.4",26978582,36,,"A08140092","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL INTERLOMAS",,"UNC.CUAD.911.1.1",,26978585,7,0.07,,,36,,"A08140092","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL CDI",,"UNC.CUAD.901.1",,26978463,1,0.01,"UNR.CUAD.901.1",26978473,36,,"A08140091","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL CDI",,"UNC.CUAD.911.1.1",,26978514,7,0.07,,,36,,"A08140091","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL CDI",,"UNC.CUAD.907.1",,26978512,7,0.01,"UNR.CUAD.907.1",26978513,36,,"A08140091","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL CDI",,"UNC.CUAD.916.1.1",,26978533,1,0.01,,,36,,"A08140091","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL CDI",,"UNC.CUAD.904.1.4",,26978474,7,0.01,"UNR.CUAD.904.1.4",26978511,36,,"A08140091","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL NAUCALPAN",,"UNC.CUAD.901.1",,26978396,1,0.01,"UNR.CUAD.901.1",26978406,36,,"A08140090","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL NAUCALPAN",,"UNC.CUAD.916.1.1",,26978462,1,0.01,,,36,,"A08140090","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL NAUCALPAN",,"UNC.CUAD.911.1.1",,26978447,7,0.07,,,36,,"A08140090","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL NAUCALPAN",,"UNC.CUAD.904.1.4",,26978407,7,0.01,"UNR.CUAD.904.1.4",26978444,36,,"A08140090","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL NAUCALPAN",,"UNC.CUAD.907.1",,26978445,7,0.01,"UNR.CUAD.907.1",26978446,36,,"A08140090","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.904.1.4",,26978123,22,0.01,"UNR.CUAD.904.1.4",26978285,36,,"A08140089","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.911.1.1",,26978345,22,0.22,,,36,,"A08140089","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.916.1.1",,26978385,1,0.01,,,36,,"A08140089","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.907.1",,26978334,22,0.01,"UNR.CUAD.907.1",26978336,36,,"A08140089","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL TECAMACHALCO",,"UNC.CUAD.901.1",,26978292,2,0.01,"UNR.CUAD.901.1",26978325,36,,"A08140089","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL IRAPUATO",,"UNC.CUAD.901.1",,27051921,1,0.01,"UNR.CUAD.901.1",27051931,36,,"A08140085","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL IRAPUATO",,"UNC.CUAD.904.1.4",,27051932,6,0.01,"UNR.CUAD.904.1.4",27051965,36,,"A08140085","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL IRAPUATO",,"UNC.CUAD.907.1",,27051966,6,0.01,"UNR.CUAD.907.1",27051967,36,,"A08140085","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL IRAPUATO",,"UNC.CUAD.911.1.1",,27051968,6,0.06,,,36,,"A08140085","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL IRAPUATO",,"UNC.CUAD.916.1.1",,27051985,1,0.01,,,36,,"A08140085","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL PALMAS",,"UNC.CUAD.901.1",,27051856,1,0.01,"UNR.CUAD.901.1",27051866,36,,"A08140084","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL PALMAS",,"UNC.CUAD.904.1.4",,27051867,6,0.01,"UNR.CUAD.904.1.4",27051900,36,,"A08140084","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL PALMAS",,"UNC.CUAD.907.1",,27051901,6,0.01,"UNR.CUAD.907.1",27051902,36,,"A08140084","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL PALMAS",,"UNC.CUAD.916.1.1",,27051920,1,0.01,,,36,,"A08140084","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL PALMAS",,"UNC.CUAD.911.1.1",,27051903,6,0.06,,,36,,"A08140084","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES",,"UNC.CUAD.901.1",,27051795,1,0.01,"UNR.CUAD.901.1",27051805,36,,"A08140083","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES",,"UNC.CUAD.904.1.4",,27051806,5,0.01,"UNR.CUAD.904.1.4",27051835,36,,"A08140083","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES",,"UNC.CUAD.907.1",,27051836,5,0.01,"UNR.CUAD.907.1",27051837,36,,"A08140083","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES",,"UNC.CUAD.916.1.1",,27051855,1,0.01,,,36,,"A08140083","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL BOSQUES",,"UNC.CUAD.911.1",,27051838,5,0.01,"UNR.CUAD.911.1",27051839,36,,"A08140083","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL IZAZAGA",,"UNC.CUAD.901.1",,27051721,2,0.01,"UNR.CUAD.901.1",27051733,36,,"A08140082","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL IZAZAGA",,"UNC.CUAD.904.1.4",,27051734,7,0.01,"UNR.CUAD.904.1.4",27051771,36,,"A08140082","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL IZAZAGA",,"UNC.CUAD.907.1",,27051772,7,0.01,"UNR.CUAD.907.1",27051773,36,,"A08140082","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL IZAZAGA",,"UNC.CUAD.911.1.1",,27051774,7,0.07,,,36,,"A08140082","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL IZAZAGA",,"UNC.CUAD.916.1.1",,27051794,1,0.01,,,36,,"A08140082","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL CA 1",,"UNC.CUAD.916.1.1",,27051655,1,0.01,,,36,,"A08140080","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL  GUADALUPE INN",,"UNC.CUAD.901.1",,27051656,1,0.01,"UNR.CUAD.901.1",27051666,36,,"A08140081","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL  GUADALUPE INN",,"UNC.CUAD.904.1.4",,27051667,6,0.01,"UNR.CUAD.904.1.4",27051700,36,,"A08140081","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL  GUADALUPE INN",,"UNC.CUAD.907.1",,27051701,6,0.01,"UNR.CUAD.907.1",27051702,36,,"A08140081","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL  GUADALUPE INN",,"UNC.CUAD.916.1.1",,27051720,1,0.01,,,36,,"A08140081","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL SUCURSAL  GUADALUPE INN",,"UNC.CUAD.911.1.1",,27051703,6,0.06,,,36,,"A08140081","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL TOTAL SYSTEMS",,"UNC.CUAD.916.1.1",,27051654,1,0.01,,,36,,"A08140079","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL METEPEC LEONA VICARIO",,"UNC.CUAD.901.1",,27051584,1,0.01,"UNR.CUAD.901.1",27051594,36,,"A08140078","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL METEPEC LEONA VICARIO",,"UNC.CUAD.904.1.4",,27051595,7,0.01,"UNR.CUAD.904.1.4",27051632,36,,"A08140078","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL METEPEC LEONA VICARIO",,"UNC.CUAD.907.1",,27051633,7,0.01,"UNR.CUAD.907.1",27051634,36,,"A08140078","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL METEPEC LEONA VICARIO",,"UNC.CUAD.916.1.1",,27051653,1,0.01,,,36,,"A08140078","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL METEPEC LEONA VICARIO",,"UNC.CUAD.911.1.1",,27051635,7,0.07,,,36,,"A08140078","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_S011_VALLE_MONTERREY_RT01",,"UNC.CUAD.901.1",,27051469,1,0.01,"UNR.CUAD.901.1",27051479,36,,"A08140077","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_S011_VALLE_MONTERREY_RT01",,"UNC.CUAD.904.1.4",,27051480,16,0.01,"UNR.CUAD.904.1.4",27051553,36,,"A08140077","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_S011_VALLE_MONTERREY_RT01",,"UNC.CUAD.916.1.1",,27051583,1,0.01,,,36,,"A08140077","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_S011_VALLE_MONTERREY_RT01",,"UNC.CUAD.907.1",,27051554,16,0.01,"UNR.CUAD.907.1",27051555,36,,"A08140077","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","MIFEL_S011_VALLE_MONTERREY_RT01",,"UNC.CUAD.911.1.1",,27051556,16,0.16,,,36,,"A08140077","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA PLAZA DEL SOL",,"UNC.CUAD.904.1.4",,27050652,8,0.01,"UNR.CUAD.904.1.4",27050693,36,,"A08140076","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA PLAZA DEL SOL",,"UNC.CUAD.901.1",,27050694,1,0.01,"UNR.CUAD.901.1",27050704,36,,"A08140076","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA PLAZA DEL SOL",,"UNC.CUAD.907.1",,27050705,8,0.01,"UNR.CUAD.907.1",27050706,36,,"A08140076","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA PLAZA DEL SOL",,"UNC.CUAD.916.1.1",,27050727,1,0.01,,,36,,"A08140076","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA PLAZA DEL SOL",,"UNC.CUAD.911.1.1",,27050707,8,0.08,,,36,,"A08140076","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUC GUADALAJARA VALLARTA",,"UNC.CUAD.901.1",,27050581,1,0.01,"UNR.CUAD.901.1",27050591,36,,"A08140075","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUC GUADALAJARA VALLARTA",,"UNC.CUAD.911.1.1",,27050630,7,0.07,,,36,,"A08140075","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUC GUADALAJARA VALLARTA",,"UNC.CUAD.907.1",,27050645,7,0.01,"UNR.CUAD.907.1",27050646,36,,"A08140075","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUC GUADALAJARA VALLARTA",,"UNC.CUAD.916.1.1",,27050644,1,0.01,,,36,,"A08140075","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","SUC GUADALAJARA VALLARTA",,"UNC.CUAD.904.1.4",,27050592,7,0.01,"UNR.CUAD.904.1.4",27050629,36,,"A08140075","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PLAZA SATELITE",,"UNC.CUAD.901.1",,27050510,1,0.01,"UNR.CUAD.901.1",27050520,36,,"A08140074","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PLAZA SATELITE",,"UNC.CUAD.904.1.4",,27050521,7,0.01,"UNR.CUAD.904.1.4",27050558,36,,"A08140074","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PLAZA SATELITE",,"UNC.CUAD.907.1",,27050559,7,0.01,"UNR.CUAD.907.1",27050560,36,,"A08140074","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PLAZA SATELITE",,"UNC.CUAD.911.1.1",,27050579,7,0.07,,,36,,"A08140074","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PLAZA SATELITE",,"UNC.CUAD.916.1.1",,27050580,1,0.01,,,36,,"A08140074","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA RUBEN DARIO",,"UNC.CUAD.901.1",,27050439,1,0.01,"UNR.CUAD.901.1",27050449,36,,"A08140073","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA RUBEN DARIO",,"UNC.CUAD.911.1.1",,27050488,7,0.07,,,36,,"A08140073","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA RUBEN DARIO",,"UNC.CUAD.916.1.1",,27050502,1,0.01,,,36,,"A08140073","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA RUBEN DARIO",,"UNC.CUAD.907.1",,27050503,7,0.01,"UNR.CUAD.907.1",27050504,36,,"A08140073","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","GUADALAJARA RUBEN DARIO",,"UNC.CUAD.904.1.4",,27050450,7,0.01,"UNR.CUAD.904.1.4",27050487,36,,"A08140073","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","HOSPITAL ABC",,"UNC.CUAD.901.1",,27050373,1,0.01,"UNR.CUAD.901.1",27050383,36,,"A08140072","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","HOSPITAL ABC",,"UNC.CUAD.904.1.4",,27050384,6,0.01,"UNR.CUAD.904.1.4",27050417,36,,"A08140072","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","HOSPITAL ABC",,"UNC.CUAD.907.1",,27050418,6,0.01,"UNR.CUAD.907.1",27050419,36,,"A08140072","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","HOSPITAL ABC",,"UNC.CUAD.916.1.1",,27050438,1,0.01,,,36,,"A08140072","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","HOSPITAL ABC",,"UNC.CUAD.911.1.1",,27050420,6,0.06,,,36,,"A08140072","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PASEO INTERLOMAS",,"UNC.CUAD.907.1",,27050350,8,0.01,"UNR.CUAD.907.1",27050351,36,,"A08140071","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PASEO INTERLOMAS",,"UNC.CUAD.901.1",,27050297,1,0.01,"UNR.CUAD.901.1",27050307,36,,"A08140071","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PASEO INTERLOMAS",,"UNC.CUAD.904.1.4",,27050308,8,0.01,"UNR.CUAD.904.1.4",27050349,36,,"A08140071","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PASEO INTERLOMAS",,"UNC.CUAD.916.1.1",,27050372,1,0.01,,,36,,"A08140071","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","PASEO INTERLOMAS",,"UNC.CUAD.911.1.1",,27050352,8,0.08,,,36,,"A08140071","Operativo"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LA CUSPIDE",,"UNC.CUAD.901.1",,27050231,1,0.01,"UNR.CUAD.901.1",27050241,36,,"A08140070","Planeación"
"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL","CUAD-CISCO","LA CUSPIDE",,"UNC.CUAD.904.1.4",,27050242,6,0.01,"UNR.CUAD.904.1.4",27050275,36,,"A08140070","Planeación"
